fighter_url,name,nickname,height,weight,reach,stance,dob,wins,losses,draws,nc,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
http://www.ufcstats.com/fighter-details/eea0274e153256a0,Ian Loveland,The Barn Owl,"5' 8""",145 lbs.,--,Orthodox,"Sep 07, 1983",,,,,2.71,40%,2.36,,1.00,37%,69%,0.3
http://www.ufcstats.com/fighter-details/d4c9dcd330403612,Anthony Smith,Lionheart,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",,,,,3.19,49%,5.04,,0.44,22%,50%,0.6
http://www.ufcstats.com/fighter-details/262d32ebda89efc4,Natalia Silva,,"5' 4""",125 lbs.,"65""",Southpaw,"Feb 03, 1997",,,,,4.81,45%,2.36,,0.43,30%,90%,0.0
http://www.ufcstats.com/fighter-details/e51e5cb722bd47a8,Patrick Cummins,Durkin,"6' 2""",205 lbs.,"76""",Orthodox,"Nov 16, 1980",,,,,4.26,50%,3.35,,4.49,41%,28%,0.1
http://www.ufcstats.com/fighter-details/5b8ba8f5512893b1,Matt Sayles,,"5' 7""",155 lbs.,"68""",Orthodox,"Feb 21, 1994",,,,,4.83,41%,2.81,,0.36,16%,81%,0.7
http://www.ufcstats.com/fighter-details/b57edace7b647f07,Matt Hobar,The Crowbar,"5' 10""",135 lbs.,"70""",Southpaw,"Jan 07, 1987",,,,,3.23,42%,4.27,,3.66,44%,50%,0.0
http://www.ufcstats.com/fighter-details/322a56923b396b4d,DaMarques Johnson,Darkness,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 28, 1982",,,,,2.11,37%,3.75,,1.18,55%,19%,0.7
http://www.ufcstats.com/fighter-details/849c5d9979df5357,Mateusz Rebecki,,"5' 7""",155 lbs.,"66""",Southpaw,"Oct 03, 1992",,,,,5.21,46%,4.69,,3.38,52%,50%,0.5
http://www.ufcstats.com/fighter-details/35b3772629e27a49,Kevin Croom,Crash,"5' 11""",135 lbs.,"73""",Orthodox,"Jul 15, 1987",,,,,2.65,34%,3.10,,0.48,5%,30%,0.5
http://www.ufcstats.com/fighter-details/da97d6c97d09c030,Charles McCarthy,Chainsaw,"5' 10""",185 lbs.,"71""",Orthodox,"Aug 06, 1980",,,,,0.18,12%,4.03,,2.67,60%,0%,2.7
http://www.ufcstats.com/fighter-details/22d1e00e1aabb7c9,Mike Whitehead,,"6' 1""",205 lbs.,--,Orthodox,"Jun 29, 1981",,,,,1.62,33%,2.36,,3.59,43%,77%,0.3
http://www.ufcstats.com/fighter-details/fd55393021a8c255,Gunnar Nelson,Gunni,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",,,,,1.77,61%,3.06,,2.00,52%,68%,1.0
http://www.ufcstats.com/fighter-details/7269329bd87eb479,Christophe Leninger,,"6' 0""",200 lbs.,--,Southpaw,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/4e0692ad070976e4,Lyman Good,Cyborg,"6' 0""",170 lbs.,"74""",Orthodox,"May 26, 1985",,,,,5.34,48%,4.01,,0.27,100%,75%,0.0
http://www.ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,Borz,"6' 2""",185 lbs.,"75""",Orthodox,"May 01, 1994",,,,,4.04,60%,2.32,,5.29,55%,85%,1.8
http://www.ufcstats.com/fighter-details/88a9bc81271ccd89,Vinny Magalhaes,Pezao,"6' 3""",205 lbs.,"75""",Orthodox,"Jul 02, 1984",,,,,2.14,24%,3.97,,1.55,44%,66%,0.8
http://www.ufcstats.com/fighter-details/3138fab619faf4d1,Brian Cobb,,"5' 11""",155 lbs.,--,Orthodox,"Sep 03, 1980",,,,,0.00,0%,3.68,,5.81,50%,0%,0.0
http://www.ufcstats.com/fighter-details/3143bf892608139a,Yana Santos,,"5' 6""",135 lbs.,"68""",Orthodox,"Nov 11, 1989",,,,,4.41,57%,3.12,,0.78,47%,51%,0.1
http://www.ufcstats.com/fighter-details/045f25b3a4c08e81,Jack Marshman,The Hammer,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 19, 1989",,,,,2.74,25%,4.19,,0.00,0%,20%,0.0
http://www.ufcstats.com/fighter-details/782a2a17d3e38fdf,Keigo Kunihara,,"6' 0""",235 lbs.,--,Orthodox,--,,,,,0.17,10%,1.99,,4.97,40%,100%,2.5
http://www.ufcstats.com/fighter-details/c3f6db17cea09ca7,Danilo Belluardo,Caterpillar,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 21, 1994",,,,,1.52,61%,4.79,,3.50,100%,50%,0.0
http://www.ufcstats.com/fighter-details/c03520b5c88ed6b4,Merab Dvalishvili,The Machine,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",,,,,4.42,41%,2.80,,5.97,35%,76%,0.3
http://www.ufcstats.com/fighter-details/fcffee71cff5530e,Forrest Griffin,,"6' 3""",205 lbs.,"77""",Orthodox,"Mar 16, 1979",,,,,4.38,36%,2.81,,1.05,48%,57%,0.7
http://www.ufcstats.com/fighter-details/279566840aa55bf2,Alexander Volkov,Drago,"6' 7""",250 lbs.,"80""",Orthodox,"Oct 24, 1988",,,,,4.78,57%,2.86,,0.57,66%,68%,0.2
http://www.ufcstats.com/fighter-details/69b69c0178c4004d,Antoni Hardonk,,"6' 4""",245 lbs.,"78""",Orthodox,"Feb 05, 1976",,,,,3.40,61%,3.07,,0.00,0%,40%,0.9
http://www.ufcstats.com/fighter-details/60884f31ead1609c,Jonathan Wiezorek,,"6' 3""",250 lbs.,--,Southpaw,"Feb 10, 1978",,,,,1.27,58%,5.47,,1.91,20%,0%,0.0
http://www.ufcstats.com/fighter-details/70dd69b6a703257e,Daniil Donchenko,,"5' 11""",170 lbs.,"71""",Orthodox,"Aug 04, 2001",,,,,7.15,60%,2.57,,0.77,33%,75%,0.0
http://www.ufcstats.com/fighter-details/fe5a9547479396ab,Jim Alers,The Beast,"5' 9""",145 lbs.,"71""",Orthodox,"Oct 14, 1986",,,,,2.90,40%,4.38,,2.26,41%,80%,0.3
http://www.ufcstats.com/fighter-details/14ff46596ad80609,Norman Parke,Stormin',"5' 11""",155 lbs.,"70""",Southpaw,"Dec 22, 1986",,,,,3.06,35%,2.88,,1.98,26%,77%,0.0
http://www.ufcstats.com/fighter-details/0859524157a19045,Ty Miller,Thriller,"6' 2""",170 lbs.,"77""",Orthodox,"Jun 04, 2000",,,,,7.16,38%,4.65,,0.00,0%,75%,0.0
http://www.ufcstats.com/fighter-details/7dcf06c1967801c1,Adriano Martins,,"5' 10""",155 lbs.,"72""",Southpaw,"Dec 16, 1982",,,,,1.80,38%,2.14,,0.83,80%,81%,0.4
http://www.ufcstats.com/fighter-details/7c9c6a884be167fe,Jin Soo Son,,"5' 6""",135 lbs.,"69""",Orthodox,"Apr 01, 1993",,,,,5.10,36%,7.63,,1.50,25%,100%,0.0
http://www.ufcstats.com/fighter-details/85073dbd1be65ed9,Greg Hardy,Prince of War,"6' 5""",265 lbs.,"80""",Orthodox,"Jul 28, 1988",,,,,4.79,50%,3.31,,0.20,33%,64%,0.0
http://www.ufcstats.com/fighter-details/117a06469813e4ef,ChangHo Lee,,"5' 8""",135 lbs.,"69""",Orthodox,"May 09, 1994",,,,,3.88,66%,2.13,,3.20,34%,40%,0.3
http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,Teruto Ishihara,Yashabo,"5' 7""",135 lbs.,"69""",Southpaw,"Jul 23, 1991",,,,,3.26,44%,3.63,,0.50,16%,30%,0.0
http://www.ufcstats.com/fighter-details/04b39f4e8eb59d7c,Oluwale Bamgbose,Holy War Angel,"5' 11""",185 lbs.,"78""",Switch,"Aug 04, 1987",,,,,2.45,48%,2.70,,0.94,33%,37%,0.0
http://www.ufcstats.com/fighter-details/0d0351c20169a499,Jon Delos Reyes,The Heat,"5' 6""",125 lbs.,"67""",Orthodox,"Aug 19, 1987",,,,,2.99,38%,4.14,,3.20,83%,55%,1.9
http://www.ufcstats.com/fighter-details/f34312c2ccfa0e00,Spencer Fisher,The King,"5' 7""",155 lbs.,"68""",Southpaw,"May 09, 1976",,,,,3.17,43%,3.03,,0.67,30%,60%,0.8
http://www.ufcstats.com/fighter-details/01c9e4013afce141,Michael Aswell Jr.,The Texas Kid,"5' 8""",145 lbs.,"69""",Orthodox,"Sep 27, 2000",,,,,7.79,42%,7.43,,0.32,100%,57%,0.0
http://www.ufcstats.com/fighter-details/fcce75a25c14a804,Bojan Velickovic,Serbian Steel,"6' 0""",170 lbs.,"76""",Southpaw,"Dec 18, 1988",,,,,2.18,34%,2.31,,0.67,25%,55%,0.5
http://www.ufcstats.com/fighter-details/15df64c02b6b0fde,Danny Abbadi,The Assassin,"5' 11""",155 lbs.,--,Orthodox,"Jul 03, 1983",,,,,3.29,38%,4.41,,0.00,0%,77%,0.0
http://www.ufcstats.com/fighter-details/c3218c810959d279,Khadis Ibragimov,,"6' 3""",205 lbs.,"78""",Orthodox,"May 21, 1995",,,,,3.55,49%,4.26,,0.97,30%,80%,0.3
http://www.ufcstats.com/fighter-details/852454c572675334,James Wilks,Lightning,"6' 1""",170 lbs.,"75""",Orthodox,"May 04, 1978",,,,,1.82,45%,2.03,,1.27,22%,66%,3.8
http://www.ufcstats.com/fighter-details/fdd22e895a70e4a8,Damian Pinas,The Baba Yaga,"6' 1""",185 lbs.,"79""",Orthodox,"Mar 12, 2002",,,,,7.50,56%,3.75,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/215a70f073a7b726,Jordan Espinosa,The Gamer,"5' 6""",125 lbs.,"69""",Orthodox,"Nov 08, 1989",,,,,4.22,52%,2.94,,0.75,28%,70%,0.2
http://www.ufcstats.com/fighter-details/5dd180c8b3196786,Gloria de Paula,Glorinha,"5' 5""",115 lbs.,"67""",Orthodox,"Jun 10, 1995",,,,,4.89,53%,3.77,,0.74,37%,65%,0.5
http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,Kimo Leopoldo,,"6' 3""",235 lbs.,--,Orthodox,"Jan 05, 1968",,,,,0.76,83%,2.12,,4.55,100%,0%,2.3
http://www.ufcstats.com/fighter-details/c2a670b22d2e196f,Aleksa Camur,,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 25, 1995",,,,,4.73,57%,4.26,,0.46,22%,50%,0.0
http://www.ufcstats.com/fighter-details/8eb046f83e82bf26,Martin Buday,Badys,"6' 4""",265 lbs.,"77""",Orthodox,"Nov 11, 1991",,,,,4.39,53%,4.49,,0.15,20%,93%,0.1
http://www.ufcstats.com/fighter-details/cf65d56b0755ed3b,Alan Jouban,Brahma,"6' 0""",170 lbs.,"73""",Southpaw,"Nov 25, 1981",,,,,5.67,50%,3.77,,0.51,44%,58%,0.3
http://www.ufcstats.com/fighter-details/8a56ea383fd26e52,Galore Bofando,,"5' 11""",170 lbs.,"72""",Switch,"May 22, 1982",,,,,3.63,45%,3.63,,2.37,100%,50%,0.0
http://www.ufcstats.com/fighter-details/b45d6b73f4ca4467,Andre Winner,,"5' 11""",155 lbs.,"73""",Orthodox,"Nov 09, 1981",,,,,2.52,33%,4.57,,0.00,0%,74%,0.0
http://www.ufcstats.com/fighter-details/9d4522df6fc49a47,Kuniyoshi Hironaka,,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976",,,,,1.98,40%,3.01,,1.91,30%,25%,0.6
http://www.ufcstats.com/fighter-details/b9664eae2ac75262,Eric Spicely,Zebrinha,"6' 1""",185 lbs.,"73""",Orthodox,"Sep 29, 1986",,,,,3.71,45%,5.72,,1.31,20%,75%,1.0
http://www.ufcstats.com/fighter-details/68c7ad953455c73f,Don Madge,Magic Man,"6' 0""",155 lbs.,"72""",Southpaw,"Nov 12, 1990",,,,,2.08,52%,0.74,,2.22,25%,80%,0.7
http://www.ufcstats.com/fighter-details/d8da10db80131bec,Niko Price,The Hybrid,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 29, 1989",,,,,5.11,43%,5.57,,1.06,30%,50%,0.6
http://www.ufcstats.com/fighter-details/d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,"5' 9""",135 lbs.,"70""",Orthodox,"Oct 23, 1988",,,,,2.77,44%,4.31,,1.25,53%,58%,0.2
http://www.ufcstats.com/fighter-details/14aa21bc82cac57d,Iliarde Santos,,"5' 5""",125 lbs.,"67""",Orthodox,"Sep 25, 1980",,,,,3.00,30%,6.10,,1.66,23%,83%,0.0
http://www.ufcstats.com/fighter-details/563a1d42bb0e3cef,Tre'ston Vines,TVTime,"6' 1""",185 lbs.,"79""",Orthodox,"Jun 18, 1996",,,,,0.00,0%,3.56,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/87e2468b986ebb79,Cameron VanCamp,Jumpman,"6' 2""",155 lbs.,"74""",Switch,"Apr 27, 1993",,,,,5.31,47%,6.41,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/0f3a990526c5e706,Sean Sharaf,The Smoke,"6' 3""",252 lbs.,"77""",Orthodox,"Jul 11, 1993",,,,,7.41,43%,15.00,,0.93,11%,0%,0.0
http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,Darren Till,The Gorilla,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992",,,,,2.30,46%,3.31,,0.55,46%,69%,0.0
http://www.ufcstats.com/fighter-details/5c2ce761399dc9c5,Marcin Bandel,Bomba,"5' 10""",155 lbs.,--,Orthodox,"Oct 10, 1989",,,,,0.79,50%,5.26,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/d31cbcdd7d69536d,TJ Brown,Downtown,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",,,,,3.37,44%,2.89,,3.41,57%,36%,1.3
http://www.ufcstats.com/fighter-details/c0ab242c40decc55,Ryan Bader,Darth,"6' 2""",205 lbs.,"74""",Orthodox,"Jun 07, 1983",,,,,2.82,43%,1.39,,3.37,44%,80%,0.4
http://www.ufcstats.com/fighter-details/e9ac7bfb65c25497,John Phillips,The Welsh Wrecking Machine,"5' 11""",185 lbs.,"75""",Southpaw,"Jun 09, 1985",,,,,1.72,34%,4.03,,0.00,0%,7%,0.0
http://www.ufcstats.com/fighter-details/87f8699fdcc2c404,Alice Ardelean,,"5' 3""",115 lbs.,"62""",Orthodox,"Apr 19, 1992",,,,,7.35,45%,5.20,,1.00,44%,85%,0.0
http://www.ufcstats.com/fighter-details/f9ab66e67240db7b,Joselyne Edwards,La Pantera,"5' 8""",135 lbs.,"70""",Orthodox,"Sep 29, 1995",,,,,4.61,53%,3.26,,1.29,36%,62%,0.6
http://www.ufcstats.com/fighter-details/aceffa19749c4dc0,Zubaira Tukhugov,Warrior,"5' 8""",155 lbs.,"68""",Orthodox,"Jan 15, 1991",,,,,3.17,39%,3.07,,2.13,39%,100%,0.0
http://www.ufcstats.com/fighter-details/39cc64bf0a269db9,Niklas Backstrom,,"6' 1""",145 lbs.,--,Orthodox,"Aug 22, 1989",,,,,1.12,41%,3.65,,2.92,80%,72%,2.2
http://www.ufcstats.com/fighter-details/cce79e827569f26e,Ronys Torres,,"5' 7""",155 lbs.,--,Orthodox,"Aug 13, 1975",,,,,0.87,26%,1.93,,4.00,47%,16%,0.5
http://www.ufcstats.com/fighter-details/80779d7441af1b52,Christian Morecraft,,"6' 6""",260 lbs.,"81""",Orthodox,"Sep 08, 1986",,,,,2.82,34%,2.46,,3.26,66%,50%,2.2
http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,Jeff Monson,The Snowman,"5' 9""",247 lbs.,"74""",Orthodox,"Jan 18, 1971",,,,,0.97,30%,2.87,,1.06,12%,66%,0.7
http://www.ufcstats.com/fighter-details/35673bf5204524ee,Bo Nickal,,"6' 1""",185 lbs.,"76""",Southpaw,"Jan 14, 1996",,,,,3.35,61%,2.07,,3.10,55%,100%,2.5
http://www.ufcstats.com/fighter-details/27d65e9d0fba61ea,Roger Hollett,The Hulk,"5' 11""",205 lbs.,--,Orthodox,"Oct 08, 1978",,,,,1.83,47%,6.47,,1.00,28%,30%,0.0
http://www.ufcstats.com/fighter-details/e2b8186b618b00c4,Shamar Bailey,,"5' 9""",155 lbs.,"75""",Southpaw,"Sep 22, 1982",,,,,1.56,20%,3.91,,1.50,33%,37%,0.0
http://www.ufcstats.com/fighter-details/1b35af4d1529adf6,Stephanie Luciano,Rondinha,"5' 6""",115 lbs.,"65""",Orthodox,"Dec 16, 1999",,,,,5.20,42%,3.04,,1.30,71%,80%,0.3
http://www.ufcstats.com/fighter-details/94508d80e1f885fc,Augusto Montano,Dodger,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 25, 1984",,,,,3.46,46%,2.66,,0.00,0%,66%,0.0
http://www.ufcstats.com/fighter-details/02f484417a6fa69d,Uran Satybaldiev,Gorilla,"6' 4""",205 lbs.,"79""",Orthodox,"Aug 10, 1994",,,,,2.14,25%,3.66,,0.00,0%,50%,1.7
http://www.ufcstats.com/fighter-details/4d8fa64202cee4c1,Jalin Turner,The Tarantula,"6' 3""",155 lbs.,"77""",Southpaw,"May 18, 1995",,,,,5.79,48%,4.54,,0.75,55%,75%,1.1
http://www.ufcstats.com/fighter-details/5095b0920a3602aa,Blake Bilder,El Animal,"5' 8""",145 lbs.,"68""",Switch,"Jul 12, 1990",,,,,3.81,48%,4.15,,0.31,7%,71%,0.6
http://www.ufcstats.com/fighter-details/71505842fb6455c3,Dustin Stoltzfus,,"6' 0""",185 lbs.,"75""",Orthodox,"Nov 15, 1991",,,,,3.30,45%,3.23,,2.08,37%,46%,1.1
http://www.ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,Esquentadinha,"5' 3""",115 lbs.,"63""",Orthodox,"Aug 18, 1994",,,,,4.01,56%,3.86,,0.46,13%,53%,0.2
http://www.ufcstats.com/fighter-details/513c6f1715e547a8,Brock Lesnar,,"6' 3""",265 lbs.,"81""",Orthodox,"Jul 12, 1977",,,,,3.53,72%,2.11,,3.90,55%,60%,0.5
http://www.ufcstats.com/fighter-details/d6c0cdd7e467c440,Kyle Daukaus,,"6' 2""",185 lbs.,"76""",Southpaw,"Feb 27, 1993",,,,,3.32,53%,2.90,,2.08,25%,82%,2.1
http://www.ufcstats.com/fighter-details/4948e412fa6ab67d,Ravena Oliveira,Kenoudy,"5' 5""",115 lbs.,"65""",Orthodox,"Feb 20, 1997",,,,,1.91,30%,3.72,,0.88,50%,46%,0.0
http://www.ufcstats.com/fighter-details/a474aade8eb3a8f0,SuYoung You,Yoo-Jitsu,"5' 6""",135 lbs.,"65""",Orthodox,"Dec 11, 1995",,,,,2.15,47%,2.01,,4.26,47%,66%,0.4
http://www.ufcstats.com/fighter-details/d05cb1e8d1b885d8,Jinh Yu Frey,,"5' 3""",115 lbs.,"65""",Southpaw,"May 20, 1985",,,,,2.97,43%,4.23,,1.02,36%,90%,0.3
http://www.ufcstats.com/fighter-details/8e6654e9f0461b8f,Cody Haddon,,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 08, 1998",,,,,9.20,51%,3.47,,2.48,37%,83%,0.8
http://www.ufcstats.com/fighter-details/76984112f697631f,Leslie Smith,The Peacemaker,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982",,,,,7.56,40%,8.41,,0.00,0%,62%,0.0
http://www.ufcstats.com/fighter-details/1a54231796e24a3f,Liudvik Sholinian,Palmeyros,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 20, 1990",,,,,2.50,30%,5.67,,0.00,0%,66%,0.0
http://www.ufcstats.com/fighter-details/94070f6544c4b2a5,Rodrigo Ruas,,"5' 10""",185 lbs.,--,Orthodox,"Oct 06, 1977",,,,,1.28,35%,7.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/b23fca14c7b79935,Ivan Serati,,"6' 0""",205 lbs.,--,Orthodox,--,,,,,0.86,26%,5.33,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/6776260cb0aef647,Logan Clark,,"6' 2""",185 lbs.,--,Orthodox,"Feb 16, 1985",,,,,2.20,54%,1.49,,0.31,100%,30%,2.1
http://www.ufcstats.com/fighter-details/b369533a577fa97c,Dan Christison,The Sandman,"6' 8""",265 lbs.,--,Orthodox,"Apr 26, 1972",,,,,4.23,51%,3.88,,0.00,0%,37%,1.1
http://www.ufcstats.com/fighter-details/7dda2cf308f24a02,Virna Jandiroba,Carcara,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988",,,,,2.27,41%,2.86,,3.13,39%,72%,1.4
http://www.ufcstats.com/fighter-details/e4faa79383c9f214,Ernesta Kareckaite,Heavy-Handed,"5' 9""",125 lbs.,"71""",Orthodox,"Jul 05, 1998",,,,,7.28,42%,6.47,,0.75,60%,81%,0.0
http://www.ufcstats.com/fighter-details/be0b310a12eb80b4,Enrique Barzola,El Fuerte,"5' 7""",145 lbs.,"70""",Orthodox,"Apr 28, 1989",,,,,3.91,41%,2.97,,4.20,45%,66%,0.3
http://www.ufcstats.com/fighter-details/29162be25ebef5f0,Luis Gurule,Grim,"5' 5""",125 lbs.,"64""",Orthodox,"Nov 16, 1993",,,,,4.47,40%,4.74,,0.58,14%,58%,0.0
http://www.ufcstats.com/fighter-details/de3ed2e152520c8d,Cal Worsham,,"5' 11""",230 lbs.,--,Orthodox,"Jun 11, 1963",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/2b06b6ad5db63348,Brandon Melendez,The Murderer,"5' 11""",155 lbs.,--,Southpaw,"Mar 24, 1983",,,,,0.84,26%,0.56,,0.00,0%,25%,0.0
http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,Blessed,"5' 11""",155 lbs.,"69""",Orthodox,"Dec 04, 1991",,,,,6.91,48%,4.61,,0.23,53%,81%,0.3
http://www.ufcstats.com/fighter-details/e17ac6410c8377f4,Bartosz Fabinski,The Butcher,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1986",,,,,2.23,68%,1.46,,7.10,70%,80%,0.0
http://www.ufcstats.com/fighter-details/436f970c9ea9169c,Gabriel Benitez,Moggly,"5' 8""",155 lbs.,"71""",Southpaw,"Jun 15, 1988",,,,,5.26,41%,4.49,,0.22,50%,55%,0.9
http://www.ufcstats.com/fighter-details/a0602dd050bebefc,Jon Manley,,"6' 1""",170 lbs.,--,Orthodox,"Jul 07, 1986",,,,,1.13,20%,4.33,,1.00,7%,20%,0.0
http://www.ufcstats.com/fighter-details/cd01f0b768a32475,Jonathan Wilson,Johnny Bravo,"6' 2""",205 lbs.,"75""",Southpaw,"Jul 17, 1987",,,,,2.92,48%,5.65,,0.37,100%,80%,0.0
http://www.ufcstats.com/fighter-details/92437c6775b3f7d1,John Moraga,,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 20, 1984",,,,,2.57,43%,2.55,,0.62,23%,44%,1.1
http://www.ufcstats.com/fighter-details/1f9c371c93dfd3a9,Ryan McGillivray,The Kid,"5' 11""",170 lbs.,--,,"Sep 27, 1986",,,,,1.27,20%,2.20,,0.00,0%,44%,0.0
http://www.ufcstats.com/fighter-details/6e02c318762f52f1,Alberta Cerra Leon,,"5' 8""",238 lbs.,--,,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/0ccab7c889ede9ea,Fredy Serrano,El Profe,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",,,,,1.58,26%,1.89,,2.84,25%,84%,0.0
http://www.ufcstats.com/fighter-details/83c6c3e0f8bde8ee,Cory Walmsley,Hardcore,"6' 0""",205 lbs.,--,Orthodox,--,,,,,0.79,100%,1.18,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/429e7d3725852ce9,Royce Gracie,,"6' 1""",175 lbs.,--,Southpaw,"Dec 12, 1966",,,,,0.88,41%,1.13,,0.00,0%,66%,0.8
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe Lauzon,,"5' 10""",155 lbs.,"71""",Orthodox,"May 22, 1984",,,,,2.84,39%,5.39,,2.39,45%,54%,2.0
http://www.ufcstats.com/fighter-details/fe91d254db77a7fc,Dustin Kimura,The Diamond,"5' 7""",135 lbs.,"71""",Orthodox,"May 21, 1989",,,,,1.33,21%,3.82,,0.93,37%,50%,2.2
http://www.ufcstats.com/fighter-details/d3711d3784b76255,Zane Frazier,Nasty,"6' 5""",250 lbs.,--,Orthodox,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d,Michael Morales,,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",,,,,5.68,49%,3.26,,1.04,41%,89%,0.0
http://www.ufcstats.com/fighter-details/701e057d63c124d9,Ian McCall,Uncle Creepy,"5' 5""",125 lbs.,"64""",Orthodox,"May 07, 1984",,,,,3.59,39%,3.25,,2.08,30%,88%,0.0
http://www.ufcstats.com/fighter-details/132deb59abae64b1,Valentina Shevchenko,Bullet,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",,,,,3.04,52%,2.00,,2.65,61%,76%,0.3
http://www.ufcstats.com/fighter-details/d1053e55f00e53fe,AJ Cunningham,The Savage,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 07, 1994",,,,,4.22,29%,6.31,,0.00,0%,46%,0.5
http://www.ufcstats.com/fighter-details/882d62561063a927,Jamie Moyle,,"5' 1""",115 lbs.,"65""",Orthodox,"Mar 17, 1989",,,,,4.51,51%,4.00,,1.00,21%,50%,0.0
http://www.ufcstats.com/fighter-details/683ea28a198936fe,Jay Cucciniello,,"5' 7""",155 lbs.,--,Orthodox,"Jul 23, 1986",,,,,0.93,21%,4.73,,0.00,0%,71%,0.0
http://www.ufcstats.com/fighter-details/ce632027bf2a871b,Dalcha Lungiambula,Champion,"5' 8""",185 lbs.,"76""",Orthodox,"Jul 31, 1987",,,,,3.07,45%,3.93,,2.14,45%,77%,0.0
http://www.ufcstats.com/fighter-details/d0c29452d3272603,Dan Miller,,"6' 1""",185 lbs.,"74""",Orthodox,"Jun 30, 1981",,,,,2.03,36%,3.06,,1.67,54%,47%,1.8
http://www.ufcstats.com/fighter-details/9384e71bca6c409d,Marco Tulio,Matuto,"6' 0""",185 lbs.,"74""",Orthodox,"Jun 13, 1994",,,,,6.69,58%,2.58,,1.42,26%,0%,0.3
http://www.ufcstats.com/fighter-details/d58478ded5534695,Maiquel Falcao,Big Rig,"5' 11""",185 lbs.,--,Orthodox,"Mar 08, 1981",,,,,1.67,55%,0.53,,1.00,100%,71%,3.0
http://www.ufcstats.com/fighter-details/622f015c81a9b13a,Travis Lutter,The Serial Killer,"5' 11""",185 lbs.,"75""",Orthodox,"May 12, 1973",,,,,0.41,32%,2.42,,1.95,24%,30%,0.7
http://www.ufcstats.com/fighter-details/e9e7e1c8ff289e1b,Humberto Brown Morrison,,"5' 10""",145 lbs.,--,,"Nov 03, 1984",,,,,1.71,50%,2.19,,1.43,25%,0%,0.0
http://www.ufcstats.com/fighter-details/69898645d600abdb,Rodolfo Bellato,Trator,"6' 3""",205 lbs.,"75""",Orthodox,"Feb 05, 1996",,,,,5.37,60%,5.86,,1.38,35%,94%,0.2
http://www.ufcstats.com/fighter-details/eee7dafac7d672b5,Brian Melancon,,"5' 8""",170 lbs.,--,Orthodox,"May 28, 1982",,,,,4.18,49%,3.64,,2.02,100%,66%,0.0
http://www.ufcstats.com/fighter-details/6ad8e4296f7522d9,Igor Severino,,"5' 7""",125 lbs.,"69""",Orthodox,"Apr 21, 2003",,,,,7.17,52%,4.33,,9.69,71%,50%,0.0
